latitude,longitude,elevation,speed_measured,timestamp,discipline_from_name,tf_id
46.4997655,8.3017559,1351.554,29.0,20240127T144213800000,XC,11783
46.4997582,8.301759,1351.416,29.3,20240127T144213900000,XC,11783
46.4997512,8.3017631,1351.443,30.2,20240127T144214000000,XC,11783
46.4997449,8.3017682,1351.513,30.3,20240127T144214100000,XC,11783
46.4997394,8.3017734,1351.611,29.2,20240127T144214200000,XC,11783
46.4997336,8.3017782,1351.688,28.4,20240127T144214300000,XC,11783
46.4997279,8.3017832,1351.911,28.7,20240127T144214400000,XC,11783
46.4997214,8.301788,1351.963,29.0,20240127T144214500000,XC,11783
46.4997147,8.3017932,1351.895,29.8,20240127T144214600000,XC,11783
46.499708,8.3017977,1351.653,28.8,20240127T144214700000,XC,11783
46.4997011,8.3018023,1351.612,29.4,20240127T144214800000,XC,11783
46.4996939,8.3018064,1351.644,29.8,20240127T144214900000,XC,11783
46.4996874,8.3018098,1351.749,28.9,20240127T144215000000,XC,11783
46.4996814,8.3018137,1351.886,28.5,20240127T144215100000,XC,11783
46.4996755,8.3018175,1351.988,27.8,20240127T144215200000,XC,11783
46.4996688,8.3018223,1352.063,29.7,20240127T144215300000,XC,11783
46.4996621,8.3018268,1351.987,29.5,20240127T144215400000,XC,11783
46.4996558,8.3018315,1351.852,28.7,20240127T144215500000,XC,11783
46.49965,8.3018369,1351.843,28.3,20240127T144215600000,XC,11783
46.4996439,8.3018426,1351.864,29.1,20240127T144215700000,XC,11783
46.4996391,8.301849,1352.11,28.8,20240127T144215800000,XC,11783
46.4996345,8.3018546,1352.282,27.1,20240127T144215900000,XC,11783
46.4996294,8.30186,1352.389,26.7,20240127T144216000000,XC,11783
46.4996236,8.3018654,1352.425,27.3,20240127T144216100000,XC,11783
46.4996177,8.3018708,1352.351,27.5,20240127T144216200000,XC,11783
46.4996121,8.3018761,1352.25,26.9,20240127T144216300000,XC,11783
46.4996064,8.3018815,1352.247,26.9,20240127T144216400000,XC,11783
46.4996009,8.3018861,1352.399,26.6,20240127T144216500000,XC,11783
46.4995957,8.3018905,1352.637,26.2,20240127T144216600000,XC,11783
46.4995911,8.3018947,1352.783,24.6,20240127T144216700000,XC,11783
46.4995859,8.301899,1352.914,25.0,20240127T144216800000,XC,11783
46.4995806,8.3019041,1352.965,25.8,20240127T144216900000,XC,11783
46.4995743,8.3019087,1352.808,26.3,20240127T144217000000,XC,11783
46.4995686,8.3019135,1352.699,25.9,20240127T144217100000,XC,11783
46.4995633,8.3019187,1352.666,25.6,20240127T144217200000,XC,11783
46.4995588,8.3019246,1352.753,25.4,20240127T144217300000,XC,11783
46.4995541,8.3019307,1352.842,26.1,20240127T144217400000,XC,11783
46.4995496,8.3019364,1352.985,25.4,20240127T144217500000,XC,11783
46.4995457,8.3019421,1353.085,24.2,20240127T144217600000,XC,11783
46.4995411,8.3019479,1353.15,24.8,20240127T144217700000,XC,11783
46.4995358,8.3019535,1353.104,25.4,20240127T144217800000,XC,11783
46.4995307,8.3019592,1352.965,25.1,20240127T144217900000,XC,11783
46.4995263,8.3019654,1352.965,24.9,20240127T144218000000,XC,11783
46.4995218,8.3019707,1353.086,24.3,20240127T144218100000,XC,11783
46.4995168,8.3019753,1353.212,24.0,20240127T144218200000,XC,11783
46.4995124,8.3019795,1353.356,23.0,20240127T144218300000,XC,11783
46.4995079,8.3019843,1353.5,23.3,20240127T144218400000,XC,11783
46.4995022,8.301989,1353.517,24.8,20240127T144218500000,XC,11783
46.4994968,8.3019947,1353.423,25.7,20240127T144218600000,XC,11783
46.4994918,8.302,1353.365,24.9,20240127T144218700000,XC,11783
46.499487,8.3020061,1353.343,25.2,20240127T144218800000,XC,11783
46.4994828,8.3020124,1353.406,25.1,20240127T144218900000,XC,11783
46.4994795,8.302019,1353.633,24.5,20240127T144219000000,XC,11783
46.499476,8.3020255,1353.785,24.1,20240127T144219100000,XC,11783
